mutation,crossover,selection,elitism,generation,avg_fitness
swap_mutation,cycle_crossover,ranking_selection,0,47,46056.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,48,46400.0
swap_mutation,cycle_crossover,ranking_selection,0,49,46733.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,50,46830.0
swap_mutation,cycle_crossover,ranking_selection,0,51,47090.0
swap_mutation,cycle_crossover,ranking_selection,0,52,47406.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,53,47710.0
swap_mutation,cycle_crossover,ranking_selection,0,54,47773.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,55,48156.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,56,48273.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,57,48570.0
swap_mutation,cycle_crossover,ranking_selection,0,58,48906.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,59,49166.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,60,49640.0
swap_mutation,cycle_crossover,ranking_selection,0,61,49863.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,62,50250.0
swap_mutation,cycle_crossover,ranking_selection,0,63,50316.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,64,50383.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,65,50570.0
swap_mutation,cycle_crossover,ranking_selection,0,66,50976.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,67,51346.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,68,51756.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,69,51870.0
swap_mutation,cycle_crossover,ranking_selection,0,70,52050.0
swap_mutation,cycle_crossover,ranking_selection,0,71,52176.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,72,52333.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,73,52710.0
swap_mutation,cycle_crossover,ranking_selection,0,74,52866.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,75,53180.0
swap_mutation,cycle_crossover,ranking_selection,0,76,53276.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,77,53403.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,78,53630.0
swap_mutation,cycle_crossover,ranking_selection,0,79,53980.0
swap_mutation,cycle_crossover,ranking_selection,0,80,54186.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,81,54283.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,82,54603.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,83,54810.0
swap_mutation,cycle_crossover,ranking_selection,0,84,55130.0
swap_mutation,cycle_crossover,ranking_selection,0,85,55240.0
swap_mutation,cycle_crossover,ranking_selection,0,86,55450.0
swap_mutation,cycle_crossover,ranking_selection,0,87,55566.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,88,55840.0
swap_mutation,cycle_crossover,ranking_selection,0,89,55983.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,90,56346.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,91,56393.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,92,56603.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,93,56763.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,94,56810.0
swap_mutation,cycle_crossover,ranking_selection,0,95,57090.0
swap_mutation,cycle_crossover,ranking_selection,0,96,57226.666666666664
swap_mutation,cycle_crossover,ranking_selection,0,97,57460.0
swap_mutation,cycle_crossover,ranking_selection,0,98,57680.0
swap_mutation,cycle_crossover,ranking_selection,0,99,57873.333333333336
swap_mutation,cycle_crossover,ranking_selection,0,100,57980.0
swap_mutation,cycle_crossover,ranking_selection,1,1,24613.333333333332
swap_mutation,cycle_crossover,ranking_selection,1,2,25860.0
swap_mutation,cycle_crossover,ranking_selection,1,3,26900.0
swap_mutation,cycle_crossover,ranking_selection,1,4,27360.0
swap_mutation,cycle_crossover,ranking_selection,1,5,28500.0
swap_mutation,cycle_crossover,ranking_selection,1,6,29276.666666666668
swap_mutation,cycle_crossover,ranking_selection,1,7,29900.0
swap_mutation,cycle_crossover,ranking_selection,1,8,30770.0
swap_mutation,cycle_crossover,ranking_selection,1,9,31220.0
swap_mutation,cycle_crossover,ranking_selection,1,10,31993.333333333332
swap_mutation,cycle_crossover,ranking_selection,1,11,32366.666666666668
swap_mutation,cycle_crossover,ranking_selection,1,12,32816.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,13,33406.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,14,33833.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,15,34366.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,16,35060.0
swap_mutation,cycle_crossover,ranking_selection,1,17,35496.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,18,35770.0
swap_mutation,cycle_crossover,ranking_selection,1,19,36130.0
swap_mutation,cycle_crossover,ranking_selection,1,20,37013.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,21,37663.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,22,38070.0
swap_mutation,cycle_crossover,ranking_selection,1,23,38416.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,24,38750.0
swap_mutation,cycle_crossover,ranking_selection,1,25,39563.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,26,39750.0
swap_mutation,cycle_crossover,ranking_selection,1,27,39980.0
swap_mutation,cycle_crossover,ranking_selection,1,28,40636.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,29,41180.0
swap_mutation,cycle_crossover,ranking_selection,1,30,41640.0
swap_mutation,cycle_crossover,ranking_selection,1,31,41883.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,32,42353.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,33,42816.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,34,43110.0
swap_mutation,cycle_crossover,ranking_selection,1,35,43600.0
swap_mutation,cycle_crossover,ranking_selection,1,36,43966.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,37,44606.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,38,44966.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,39,45266.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,40,45790.0
swap_mutation,cycle_crossover,ranking_selection,1,41,46193.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,42,46473.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,43,46693.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,44,47076.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,45,47386.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,46,47770.0
swap_mutation,cycle_crossover,ranking_selection,1,47,48176.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,48,48386.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,49,48506.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,50,48886.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,51,49076.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,52,49563.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,53,49703.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,54,50076.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,55,50383.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,56,50796.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,57,51190.0
swap_mutation,cycle_crossover,ranking_selection,1,58,51256.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,59,51436.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,60,51900.0
swap_mutation,cycle_crossover,ranking_selection,1,61,52210.0
swap_mutation,cycle_crossover,ranking_selection,1,62,52440.0
swap_mutation,cycle_crossover,ranking_selection,1,63,52673.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,64,52776.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,65,53206.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,66,53476.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,67,53606.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,68,53860.0
swap_mutation,cycle_crossover,ranking_selection,1,69,54016.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,70,54413.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,71,54553.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,72,54856.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,73,55000.0
swap_mutation,cycle_crossover,ranking_selection,1,74,55500.0
swap_mutation,cycle_crossover,ranking_selection,1,75,55770.0
swap_mutation,cycle_crossover,ranking_selection,1,76,55976.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,77,56043.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,78,56420.0
swap_mutation,cycle_crossover,ranking_selection,1,79,56503.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,80,56773.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,81,57033.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,82,57303.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,83,57473.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,84,57726.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,85,57823.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,86,58113.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,87,58226.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,88,58463.333333333336
swap_mutation,cycle_crossover,ranking_selection,1,89,58706.666666666664
swap_mutation,cycle_crossover,ranking_selection,1,90,58776.666666666664
